PRICE_DATE,PR_PROD_NAME,MARKET_NAME,PRICE_DAY
05-NOV-18,หัวมันสำปะหลังสดคละ,"คุณไชยเลิศ จันทร์วัฒนศิริ กาญจนบุรี ",2.4
05-NOV-18,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","หจก. ธนวัฒน์พืชผล กำแพงเพชร ",2.65
05-NOV-18,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","บ.สงวนวงษ์อุตสาหกรรม จำกัด นครราชสีมา ",2.75
05-NOV-18,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","โรงงานแป้งมันสำปะหลังครบุรี นครราชสีมา ",2.75
05-NOV-18,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","บริษัท ชลเจริญ จำกัด ชลบุรี ",2.75
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท สุขสมบูรณ์น้ำมันปาล์ม จำกัด ชลบุรี ",2.95
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","สหกรณ์นิคมการเกษตรท่าแซะ ชุมพร ",3
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ศรีเจริญปาล์มออยล์ จำกัด ชุมพร ",3
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท วิจิตรภัณฑ์สวนปาล์ม จำกัด ชุมพร ",2.9
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บจ.แสงศิริอุตสาหกรรมการเกษตร สุราษฎร์ธานี ",3.2
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",2.9
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ทักษิณ อุตสาหกรรมน้ำมันปาล์ม จำกัด สุราษฎร์ธานี ",3.4
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ท่าฉางสวนปาล์มน้ำมันอุตสาหกรรม จำกัด สุราษฎร์ธานี ",3.5
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานพระบาท สุราษฎร์ธานี ",3
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานปาล์ม หานลุ่มปาล์ม(คุณสมเดช ก่อเซ็ม) พังงา ",2.7
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บมจ. ยูนิวานิชน้ำมันปาล์ม กระบี่ ",3
05-NOV-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ชุมนุมสหกรณ์ชาวสวนปาล์มน้ำมันกระบี่ จำกัด กระบี่ ",2.6
05-NOV-18,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","จุดรับซื้อ ผู้ใหญ่วิโรจน์ สว่างงาม สมุทรสงคราม ",700
05-NOV-18,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","แหล่งรับซื้อ ทับสะแก ประจวบคีรีขันธ์ ",600
05-NOV-18,สับปะรดโรงงานผลขนาดใหญ่,"บริษัท SAICO จำกัด ระยอง ",3.3
05-NOV-18,สับปะรดโรงงานผลขนาดใหญ่,"โรงงานอาหารสยาม ชลบุรี ",3.1
05-NOV-18,สับปะรดโรงงานผลขนาดใหญ่,"กลุ่มสหกรณ์ผู้ปลูกสับปะรด ราชบุรี ",2.8
05-NOV-18,สับปะรดโรงงานผลขนาดใหญ่,"บ. สามร้อยยอดจำกัด (เอส.อาร์.วาย.) ประจวบคีรีขันธ์ ",3.4
05-NOV-18,สับปะรดโรงงานผลขนาดใหญ่,"บ. กุยบุรีผลไม้กระป๋องจำกัด (เค.เอฟ.ซี.) ประจวบคีรีขันธ์ ",0
05-NOV-18,"ยางพาราแผ่นดิบ ชั้น 3","ร้านสินการยาง ระยอง ",37
05-NOV-18,"ยางพาราแผ่นดิบ ชั้น 3","ร้านคุณพจน์ (คุณพจน์ อาคมนุวัฒน์) ชุมพร ",37
05-NOV-18,"ยางพาราแผ่นดิบ ชั้น 3","บจ.สุราษฎร์สัมฤทธ์ธุรกิจ สุราษฎร์ธานี ",37
05-NOV-18,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา สุราษฎร์ธานี สุราษฎร์ธานี ",39.25
05-NOV-18,"ยางพาราแผ่นดิบ ชั้น 3","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",37
05-NOV-18,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา นครศรีธรรมราช ",38.51
05-NOV-18,"ยางพาราแผ่นดิบ ชั้น 3","สำนักตลาดกลางยางพารา สงขลา ",39.12
05-NOV-18,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา ยะลา ยะลา ",39.91
05-NOV-18,น้ำยางพาราสด,"บริษัท ไทยรับเบอร์ลาเทกซ์กรุ๊ป ระยอง ",22
05-NOV-18,น้ำยางพาราสด,"ร้านคุณพจน์ (คุณพจน์ อาคมนุวัฒน์) ชุมพร ",33
05-NOV-18,น้ำยางพาราสด,"ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",34
05-NOV-18,น้ำยางพาราสด,"บริษัท ที.ที.ลาเท็กซ์แอนด์โปรดักส์ จำกัด นครศรีธรรมราช ",34
05-NOV-18,น้ำยางพาราสด,"บริษัท นาบอนรับเบอร์ จำกัด นครศรีธรรมราช ",34
05-NOV-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","บริษัท โชคชัยการสุกร จำกัด นครราชสีมา ",61
05-NOV-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ร้านนางดวงใจ พรมพันธ์ใจ นครราชสีมา ",62
05-NOV-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ศิริปุณย์ฟาร์ม ฉะเชิงเทรา ",67.5
05-NOV-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ฟาร์มคุณบำเพ็ญ นครปฐม ",62
05-NOV-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ฟาร์มคุณ อำนาจ เจริญผล ราชบุรี ",64
05-NOV-18,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"บริษัท เจริญโภคภัณฑ์ จำกัด ชลบุรี ",32
05-NOV-18,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"ฟาร์มคุณ ณรงค์ พิพัฒสุวรรณ นครปฐม ",34
